CustomerID,Age,Location,Segment,NPS,ChurnLabel,TotalPurchaseFrequency,TotalPurchaseValue,ProductList,Plan,numEmails,numCalls,numChats,AVGLatePayment,NumPaymentMethods,PageViews,TimeSpent(minutes),ActionCount,unique_pages,Logins,Rating,AVGOpenDays,AVGClickDays,customer_segment,Start_Date_year,Start_Date_month,Start_Date_day,End_Date_year,End_Date_month,End_Date_day,FirstInteractionDate_year,FirstInteractionDate_month,FirstInteractionDate_day,LastInteractionDate_year,LastInteractionDate_month,LastInteractionDate_day,churndate_year,churndate_month,churndate_day,most_recent_action_date_only_year,most_recent_action_date_only_month,most_recent_action_date_only_day,Gender_Female,Gender_Male,TotalInteractionType_Call,TotalInteractionType_Call|Chat,TotalInteractionType_Call|Chat|Email,TotalInteractionType_Call|Email,TotalInteractionType_Chat,TotalInteractionType_Chat|Email,TotalInteractionType_Email,Frequency_Daily,Frequency_Monthly,Frequency_Weekly
3266,61,2977.4025,0.0,5,0,10,540.02,714.7566666666667,9.0,2,8,6,0.6666666666666666,3,28,79,15,9,17,1,1336.0,10.0,0.0,2019,1,8,2020,1,12,2019,5,19,2022,9,17,2020,9,8,2022,10,17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3267,22,3977.54,2.0,1,1,39,3977.54,3977.54,13.0,13,5,9,15.333333333333334,3,14,17,37,12,17,4,131.0,209.0,1.0,2019,4,15,2020,5,26,2019,1,18,2022,12,27,2021,11,2,2022,8,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3268,23,2655.2799999999997,2.0,0,1,22,2655.2799999999997,2655.2799999999997,13.0,8,5,7,15.666666666666666,3,48,16,1,1,4,5,56.0,185.0,3.0,2022,6,21,2022,10,5,2019,1,3,2022,11,7,2022,3,1,2020,2,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3269,63,5164.030000000001,1.0,9,0,26,5164.030000000001,5164.030000000001,17.0,4,4,6,3.3333333333333335,3,64,19,46,14,18,2,614.0,10.0,3.0,2020,10,29,2021,4,28,2019,9,7,2022,6,1,2019,8,3,2022,12,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3270,42,2590.308571428571,2.0,2,0,28,2409.01,2409.01,3.0,5,4,3,3.0,3,55,12,40,13,9,3,431.0,70.0,3.0,2020,11,11,2021,1,21,2019,1,15,2022,12,2,2020,8,4,2022,12,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3271,28,2599.6275,1.0,1,1,36,3249.0499999999997,3249.0499999999997,0.0,1,1,0,31.0,3,97,22,20,10,3,1,1266.0,151.0,0.0,2020,10,30,2022,8,18,2019,7,27,2019,7,30,2019,2,17,2022,12,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3272,26,332.73,2.0,0,0,19,332.73,332.73,18.0,5,3,2,1.6666666666666667,3,42,31,41,12,16,2,379.0,572.0,0.0,2020,5,31,2022,12,24,2019,7,16,2022,6,12,2021,3,3,2022,12,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3273,37,1686.26,2.0,5,0,19,1686.26,1686.26,14.0,2,1,3,3.3333333333333335,3,49,77,30,13,25,5,651.0,118.0,3.0,2022,9,10,2022,11,3,2019,1,2,2021,9,14,2021,2,12,2022,12,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3274,65,3647.76,1.0,4,0,33,3647.76,3647.76,18.0,5,7,7,3.6666666666666665,3,69,55,28,13,13,5,373.0,124.0,3.0,2021,9,8,2022,6,23,2019,1,10,2022,9,5,2020,1,3,2022,12,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3275,25,3207.6850000000004,1.0,5,0,30,3392.76,3392.76,17.0,1,1,3,3.0,3,91,18,43,13,29,5,55.0,16.0,2.0,2022,4,15,2022,12,29,2020,3,3,2022,8,6,2020,4,10,2022,12,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3276,51,2512.45,0.0,1,1,15,2512.45,2512.45,2.0,6,5,15,24.666666666666668,3,44,27,12,10,14,4,1026.0,5.0,3.0,2020,4,30,2022,1,23,2019,2,27,2022,11,22,2020,12,8,2022,9,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3277,57,3620.12,2.0,3,1,50,4406.91,4406.91,10.0,3,1,0,21.333333333333332,3,49,5,7,6,4,2,230.0,48.0,2.0,2021,10,13,2022,8,11,2021,6,1,2022,11,9,2020,1,2,2022,11,24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3278,38,3252.8985714285714,2.0,0,1,30,1860.4,1860.4,12.0,4,1,1,29.333333333333332,3,64,6,33,14,9,3,300.0,199.0,3.0,2020,4,4,2021,6,6,2019,8,16,2022,8,26,2022,10,4,2022,11,25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3279,59,2413.925,1.0,1,1,55,4540.17,4540.17,7.0,5,3,2,21.333333333333332,3,40,8,46,13,22,4,20.0,731.0,1.0,2022,11,24,2022,12,24,2019,5,26,2022,12,30,2022,1,23,2022,11,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3280,59,1396.4333333333334,2.0,5,0,30,2520.4,2520.4,7.0,3,3,2,1.6666666666666667,3,72,46,40,14,2,4,16.0,12.0,0.0,2020,12,12,2022,3,10,2019,6,2,2021,7,18,2021,4,19,2022,10,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3281,20,5027.05,0.0,7,0,50,5027.05,5027.05,4.0,6,5,7,1.3333333333333333,3,95,34,8,6,24,1,1319.0,12.0,1.0,2019,3,17,2021,4,19,2019,3,14,2022,10,31,2019,1,16,2022,7,24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3282,57,2715.915,1.0,9,0,11,2270.59,2270.59,0.0,3,6,2,3.0,3,64,59,2,2,22,4,423.0,87.0,3.0,2022,9,26,2022,12,5,2019,5,18,2022,9,18,2019,12,30,2019,7,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3283,50,4533.95,1.0,3,1,60,4533.95,4533.95,10.0,10,5,5,24.0,3,59,2,33,13,16,2,1130.0,5.0,1.0,2020,2,11,2022,7,3,2019,6,1,2022,12,4,2020,7,12,2022,12,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3284,53,2704.38,2.0,0,1,26,2704.38,2704.38,17.0,18,16,23,23.666666666666668,3,70,31,47,14,27,2,32.0,106.0,2.0,2020,9,14,2021,12,20,2019,2,21,2022,11,20,2020,5,24,2022,12,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3285,60,4357.37,0.0,8,0,51,4357.37,4357.37,5.0,2,0,2,2.3333333333333335,3,5,67,34,13,15,3,575.0,142.0,2.0,2021,2,5,2022,6,10,2019,1,29,2021,3,20,2020,8,12,2022,12,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3286,37,4303.0,2.0,0,1,40,4303.0,4303.0,4.0,10,15,24,15.0,3,46,2,13,10,27,4,50.0,392.0,1.0,2021,7,31,2022,4,5,2019,1,1,2022,12,15,2020,6,23,2022,10,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3287,26,4135.110000000001,1.0,8,0,45,4135.110000000001,4135.110000000001,16.0,1,5,4,1.0,3,31,39,8,4,23,1,12.0,2.0,2.0,2019,1,29,2022,3,11,2019,5,8,2022,8,19,2020,11,7,2022,10,25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3288,54,3661.96,0.0,9,0,48,3661.96,3661.96,17.0,3,7,6,2.0,3,39,86,23,12,30,3,458.0,390.0,2.0,2022,6,29,2022,12,13,2019,7,7,2022,7,22,2022,8,28,2022,10,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3289,19,2265.61,0.0,9,0,26,2265.61,2265.61,15.0,2,1,2,1.6666666666666667,3,77,71,7,5,5,4,968.0,7.0,2.0,2020,2,28,2022,4,25,2019,10,20,2022,12,20,2019,5,7,2022,10,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3290,28,4159.07,1.0,0,1,34,4159.07,4159.07,2.0,4,6,3,27.0,3,88,35,38,14,21,1,155.0,273.0,2.0,2020,9,22,2021,12,26,2019,5,7,2022,12,1,2020,3,27,2022,11,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3291,69,2649.87,2.0,3,0,55,2649.87,2649.87,2.0,14,22,13,31.333333333333332,3,55,3,36,13,28,2,145.0,122.0,2.0,2021,7,10,2021,9,23,2019,2,1,2022,12,12,2022,11,14,2022,11,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3292,33,2540.258888888889,2.0,0,1,56,3803.86,3803.86,15.0,11,8,12,25.0,3,80,28,43,13,17,1,391.0,26.0,2.0,2019,3,7,2021,9,6,2019,5,14,2022,5,28,2019,4,11,2022,12,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3293,35,1218.17,1.0,3,0,23,1218.17,1218.17,18.0,7,5,5,0.6666666666666666,3,35,20,25,11,10,5,1112.0,78.0,0.0,2019,7,29,2020,12,30,2019,3,18,2022,7,28,2019,5,27,2022,11,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3294,33,4254.113333333334,0.0,5,0,37,5656.9800000000005,5656.9800000000005,11.0,2,1,1,1.6666666666666667,3,65,37,23,10,20,5,258.0,42.0,2.0,2022,3,31,2022,12,16,2019,3,23,2022,10,16,2021,7,6,2022,4,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3295,39,1425.51,0.0,1,1,18,2574.52,2574.52,8.0,23,17,15,18.666666666666668,3,47,24,49,13,19,3,1272.0,7.0,2.0,2019,5,25,2021,5,7,2019,1,7,2022,12,25,2022,10,25,2022,11,26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3296,26,984.41,0.0,1,0,23,984.41,984.41,10.0,3,0,3,4.333333333333333,3,75,37,12,8,12,4,908.0,517.0,3.0,2022,10,2,2022,12,6,2019,10,2,2022,12,12,2020,3,14,2022,11,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3297,19,3440.02,2.0,0,1,43,4738.72,4738.72,3.0,18,24,11,21.0,3,80,14,27,11,20,5,415.0,119.0,1.0,2020,9,28,2022,7,9,2019,2,24,2022,12,24,2020,10,25,2022,12,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3298,47,5195.95,1.0,2,0,49,5195.95,5195.95,10.0,6,5,4,3.0,3,10,10,28,10,29,2,229.0,50.0,2.0,2022,12,25,2022,12,30,2019,3,22,2022,9,24,2020,1,1,2022,12,25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3299,65,2450.36,1.0,0,1,46,2450.36,2450.36,12.0,14,10,21,24.0,3,86,34,11,9,22,2,698.0,57.0,1.0,2019,12,24,2021,8,23,2019,1,4,2022,12,30,2019,5,31,2022,11,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3300,60,1321.26,1.0,0,1,11,1321.26,1321.26,9.0,16,13,14,19.0,3,40,25,49,14,3,1,96.0,486.0,3.0,2022,6,20,2022,8,28,2019,3,21,2022,12,8,2022,5,31,2022,11,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3301,33,3370.5150000000003,2.0,8,0,37,2766.02,2766.02,8.0,1,5,1,3.0,3,44,74,25,13,22,5,464.0,161.0,2.0,2022,4,21,2022,9,14,2019,9,17,2022,6,29,2019,12,25,2022,12,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3302,29,2639.556666666667,0.0,6,0,60,6166.870000000001,6166.870000000001,2.0,2,5,6,1.6666666666666667,3,41,7,6,6,17,5,106.0,3.0,1.0,2022,1,18,2022,7,17,2019,1,25,2022,12,30,2019,10,15,2021,9,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3303,59,3575.185,2.0,0,1,37,2761.6499999999996,2761.6499999999996,6.0,24,22,12,24.0,3,85,10,26,11,5,2,197.0,302.0,3.0,2019,2,26,2020,1,12,2019,1,10,2022,11,27,2022,8,30,2022,12,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3304,31,4134.95,1.0,3,0,33,4134.95,4134.95,1.0,1,2,4,3.0,3,4,7,47,14,4,3,1333.0,3.0,3.0,2021,8,23,2022,12,1,2019,7,21,2022,7,25,2021,5,24,2022,11,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3305,64,899.45,0.0,9,0,10,899.45,899.2850000000001,3.0,8,7,4,2.6666666666666665,3,39,83,43,13,25,3,113.0,21.0,3.0,2022,3,24,2022,9,15,2019,1,16,2022,12,19,2019,7,22,2022,12,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3306,47,4116.57,2.0,1,1,35,4116.57,4116.57,10.0,7,2,3,11.666666666666666,3,66,9,19,10,30,2,234.0,19.0,2.0,2022,8,5,2022,8,17,2019,8,15,2022,10,5,2020,1,21,2022,12,29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3307,42,688.1,2.0,0,1,1,688.1,688.1,9.0,18,10,17,25.666666666666668,3,16,14,30,13,28,5,795.0,12.0,0.0,2022,9,7,2022,12,28,2019,1,23,2022,11,14,2020,6,26,2022,11,14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3308,29,4023.27,0.0,2,1,66,4023.27,4023.27,16.0,6,6,5,31.0,3,28,22,24,12,17,5,303.0,312.0,1.0,2019,3,13,2019,9,18,2019,1,28,2022,11,17,2022,4,18,2022,12,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3309,27,5718.9800000000005,1.0,0,0,61,5718.9800000000005,5718.9800000000005,17.0,5,7,7,4.0,3,98,50,3,2,6,5,404.0,153.0,2.0,2021,11,14,2022,9,19,2019,1,23,2022,12,5,2019,5,6,2022,11,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3310,40,2591.17,2.0,8,0,18,2591.17,2591.17,15.0,3,5,1,2.0,3,93,98,20,9,12,1,301.0,566.0,3.0,2022,10,19,2022,12,17,2019,1,16,2022,11,7,2022,4,23,2022,12,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3311,45,5058.23,0.0,3,1,60,5058.23,5058.23,2.0,14,18,21,29.333333333333332,3,10,13,9,6,1,1,60.0,221.0,2.0,2019,2,6,2019,4,27,2019,1,4,2022,12,11,2020,5,18,2022,12,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3312,56,1936.9050000000002,1.0,3,1,41,2409.1900000000005,2409.1900000000005,10.0,19,14,13,23.333333333333332,3,10,1,35,13,6,1,336.0,20.0,3.0,2019,12,7,2020,11,26,2019,1,26,2022,10,16,2020,4,6,2022,12,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3313,27,2444.59,2.0,2,0,38,2444.59,2444.59,14.0,8,1,4,2.0,3,90,12,48,14,2,3,46.0,310.0,0.0,2022,10,13,2022,12,1,2019,8,26,2022,7,25,2019,8,10,2022,12,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3314,54,4531.04,2.0,2,1,32,4531.04,4531.04,1.0,0,3,2,12.333333333333334,3,75,25,20,11,30,1,562.0,25.0,2.0,2021,9,10,2022,3,28,2019,8,23,2021,10,6,2021,10,7,2022,12,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3315,62,3852.33,1.0,2,1,53,3852.33,3852.33,18.0,11,21,12,18.333333333333332,3,80,12,17,11,23,4,969.0,379.0,2.0,2021,1,22,2022,1,8,2019,1,1,2022,11,4,2022,1,15,2022,10,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3316,30,3658.16,1.0,2,1,64,3658.16,3658.16,17.0,23,10,17,15.333333333333334,3,29,9,6,6,17,2,116.0,617.0,1.0,2022,7,23,2022,8,22,2019,1,5,2022,12,27,2019,9,18,2022,6,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3317,40,4367.03,1.0,4,0,52,4367.03,4367.03,5.0,2,2,2,3.0,3,25,40,4,3,10,2,218.0,451.0,2.0,2021,6,11,2021,9,14,2019,4,22,2021,12,8,2020,7,27,2021,3,26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3318,50,4859.33,0.0,3,0,33,4859.33,4859.33,14.0,2,0,0,2.3333333333333335,3,61,26,21,11,26,4,135.0,416.0,2.0,2020,7,8,2020,12,24,2022,2,10,2022,3,2,2022,10,22,2022,8,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3319,18,1917.12,0.0,2,1,30,1917.12,1917.12,12.0,8,11,11,18.333333333333332,3,5,25,14,10,1,5,634.0,30.0,0.0,2022,8,21,2022,12,2,2019,1,15,2022,10,23,2020,4,26,2022,11,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3320,41,2164.42,1.0,3,0,33,2164.42,2164.42,5.0,0,4,0,1.0,3,44,73,22,12,11,4,67.0,39.0,0.0,2019,1,15,2019,7,14,2019,5,18,2021,8,19,2021,8,16,2022,10,19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3321,64,2200.3657142857146,1.0,0,1,13,805.3,805.3,19.0,14,16,17,31.0,3,60,25,25,10,2,3,507.0,431.0,3.0,2019,3,17,2020,3,5,2019,2,28,2022,12,30,2019,6,22,2022,11,24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3322,37,707.4,2.0,2,1,6,707.4,471.295,2.0,15,19,16,12.666666666666666,3,71,17,30,13,22,3,69.0,56.0,3.0,2022,5,26,2022,12,5,2019,1,2,2022,11,25,2021,1,12,2022,11,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3323,49,785.49,2.0,3,0,8,785.49,475.1366666666666,4.0,5,8,6,2.0,3,80,97,21,11,17,4,163.0,280.0,0.0,2022,2,15,2022,8,9,2019,8,13,2022,6,5,2019,2,26,2022,10,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3324,56,756.45,0.0,8,0,13,756.45,756.45,12.0,11,5,2,4.666666666666667,3,55,71,25,13,16,5,121.0,4.0,3.0,2020,12,24,2021,5,22,2019,7,4,2022,12,4,2019,7,11,2022,11,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3325,51,1973.1033333333332,0.0,0,1,19,1324.8,1324.8,13.0,8,15,10,21.666666666666668,3,31,5,27,12,26,3,88.0,20.0,3.0,2021,8,29,2022,12,27,2019,2,11,2022,8,8,2022,5,30,2022,12,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3326,23,1316.24,0.0,0,1,21,1316.24,1316.24,8.0,3,5,2,18.0,3,25,22,48,14,4,4,256.0,214.0,0.0,2022,5,30,2022,8,19,2019,2,18,2021,8,1,2022,5,19,2022,12,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3327,24,2963.346666666667,2.0,0,0,17,1889.07,1889.07,6.0,4,4,3,1.0,3,66,8,7,5,22,3,637.0,11.0,3.0,2019,8,9,2022,10,8,2019,2,23,2022,12,9,2021,9,19,2022,12,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3328,39,1994.94,1.0,2,0,29,1994.94,1994.94,12.0,5,5,5,2.0,3,39,73,5,3,3,5,194.0,125.0,0.0,2020,8,27,2022,10,21,2019,2,18,2022,10,26,2020,3,12,2022,2,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3329,69,3434.33,1.0,1,0,47,3434.33,3434.33,19.0,7,7,3,4.0,3,54,30,10,6,18,4,170.0,98.0,2.0,2020,9,3,2021,9,13,2019,3,19,2022,8,7,2020,3,16,2022,11,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3330,34,3264.9666666666667,0.0,1,1,11,1436.33,1436.33,1.0,5,11,7,23.666666666666668,3,72,30,10,8,3,1,544.0,176.0,0.0,2021,10,14,2022,9,14,2019,4,28,2022,7,15,2021,7,12,2022,11,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3331,67,2807.4500000000003,1.0,2,1,41,2807.4500000000003,2807.4500000000003,14.0,18,15,22,19.333333333333332,3,35,15,42,14,13,3,295.0,191.0,3.0,2020,9,4,2022,10,6,2019,1,1,2022,7,28,2022,8,12,2022,12,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3332,26,537.95,2.0,5,0,14,537.95,537.95,13.0,4,6,5,1.6666666666666667,3,14,69,28,13,6,2,86.0,185.0,0.0,2022,2,8,2022,9,26,2019,5,9,2022,7,16,2020,1,9,2022,9,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3333,46,4037.11,0.0,1,1,38,4037.11,4037.11,19.0,8,13,18,16.333333333333332,3,89,21,2,2,24,4,71.0,51.0,1.0,2020,10,9,2021,7,23,2019,1,11,2022,12,27,2019,1,20,2020,4,26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3334,40,1657.12,2.0,1,0,10,733.27,733.27,13.0,1,0,0,3.3333333333333335,3,42,34,38,14,7,1,192.0,186.0,0.0,2022,11,28,2022,12,17,2021,3,16,2021,3,16,2019,4,25,2022,10,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3335,37,3428.7799999999997,0.0,8,0,26,2642.41,2642.41,13.0,2,6,6,1.6666666666666667,3,63,42,11,7,6,1,60.0,440.0,0.0,2019,12,24,2020,10,29,2019,3,23,2022,2,19,2021,4,19,2022,11,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3336,58,386.68,2.0,9,0,8,735.99,735.99,1.0,8,5,5,3.0,3,67,52,47,14,25,5,557.0,4.0,0.0,2022,9,25,2022,10,30,2019,10,14,2022,10,15,2020,3,14,2022,9,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3337,35,2722.34,1.0,3,1,40,2722.34,2722.34,2.0,10,12,3,24.0,3,52,5,13,10,4,5,739.0,33.0,3.0,2019,3,28,2022,9,25,2019,1,23,2022,10,1,2021,11,30,2022,11,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3338,46,2530.62,0.0,1,1,24,2530.62,2530.62,8.0,4,4,2,15.666666666666666,3,51,29,22,11,14,1,170.0,371.0,3.0,2020,7,17,2022,3,4,2019,2,14,2022,11,9,2022,8,7,2022,12,29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3339,34,4374.280000000001,2.0,1,1,38,4374.280000000001,4374.280000000001,5.0,10,6,6,28.333333333333332,3,91,32,21,10,9,4,1052.0,16.0,1.0,2021,9,23,2021,12,11,2019,5,4,2022,12,20,2020,4,3,2022,12,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3340,34,2861.2233333333334,2.0,2,1,49,4329.2,4329.2,11.0,5,6,4,29.0,3,16,31,17,9,19,4,464.0,19.0,1.0,2020,12,1,2020,12,24,2019,1,29,2022,12,6,2019,12,7,2022,12,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3341,28,4644.51,1.0,0,0,42,4644.51,4644.51,0.0,3,2,3,2.6666666666666665,3,60,94,50,13,19,2,1220.0,2.0,2.0,2020,7,15,2020,7,23,2019,5,19,2021,9,9,2020,12,2,2022,12,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3342,58,5235.969999999999,1.0,9,0,38,5235.969999999999,5235.969999999999,9.0,5,3,11,2.0,3,38,57,17,9,3,3,72.0,67.0,2.0,2020,11,2,2021,5,6,2019,1,8,2022,11,18,2022,5,9,2022,8,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3343,33,1804.11,2.0,2,0,10,1804.11,1804.11,0.0,1,2,4,2.0,3,99,38,8,6,14,2,451.0,70.0,3.0,2022,3,6,2022,8,3,2020,6,27,2022,12,6,2020,12,8,2022,2,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3344,64,472.84,1.0,0,1,4,472.84,385.6975,4.0,20,19,15,16.666666666666668,3,43,10,43,13,14,4,3.0,1.0,0.0,2021,12,16,2022,4,3,2019,1,21,2022,11,30,2020,1,3,2022,12,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3345,40,2123.82,2.0,3,1,17,2123.82,2123.82,1.0,14,10,21,16.333333333333332,3,8,16,18,12,20,1,275.0,656.0,3.0,2021,12,9,2022,11,11,2019,1,12,2022,10,16,2022,4,26,2022,8,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3346,36,4276.195,0.0,7,0,42,4335.09,4335.09,0.0,7,5,3,1.0,3,100,63,27,12,16,4,183.0,36.0,2.0,2022,5,23,2022,9,19,2019,6,29,2022,7,30,2020,6,17,2022,10,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3347,56,1311.02,0.0,8,0,14,1311.02,1311.02,0.0,9,3,6,2.3333333333333335,3,37,26,29,13,29,2,109.0,2.0,3.0,2022,10,18,2022,12,16,2019,1,3,2022,8,22,2021,9,10,2022,12,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
